id,temperature,irradiance,humidity,panel_age,maintenance_count,soiling_ratio,voltage,current,module_temperature,cloud_coverage,wind_speed,pressure,string_id,error_code,installation_type,efficiency
5606,21.32711656,445.9569442,99.06908198,12.50067264,3,0.6251463854,3.273366212,2.559428791,29.65209926,34.17295472,10.4716056,1007.221501,D4,E01,tracking,0.4815531041
5607,16.95733287,525.3500084,88.79978418,27.87946922,,0.607902064,0,2.899756795,22.26892384,67.98764135,2.063407314,1011.233178,B2,E00,,0.4191107808
5608,44.36552288,557.3641186,93.88392391,19.01957672,3,0.716110295,29.44922586,3.196130908,47.13771036,70.62324353,8.327619848,1016.379152,A1,E01,tracking,0.5400327755
5609,10.96030299,617.3840918,73.08236943,11.27858834,4,0.6038470511,16.24225074,1.713396364,22.02139853,89.4224076,7.058245674,997.9194108,A1,,dual-axis,0.5707605432
5610,30.16345337,730.3325495,96.35705277,15.49497471,2,0.6533528158,0,1.713396364,39.86436565,54.54651769,11.41819256,1005.560127,A1,E02,fixed,0.5225408527
5611,117.5160653,326.9614821,60.04538798,32.16817817,2,0.4074554186,0,2.671927707,,78.90332997,9.617082232,1005.631069,A1,E02,,0.4166697777
5612,38.09286575,329.2310982,46.88224925,20.42226405,4,0.6974302236,12.24752589,0.4021319796,43.50483532,27.49549063,12.70923802,1022.045469,C3,,,0.378722473
5613,52.85625348,862.7141699,4.578791338,32.27314263,6,0.9373047765,9.137680411,3.004967012,50.44266396,56.75844723,8.001735362,1011.536235,B2,E00,tracking,0.6749170926
5614,17.43585687,692.7453973,92.18178236,32.79086307,4,0.6010229214,42.0481334,1.713396364,27.3053069,73.01998198,8.401963856,1012.750967,D4,E02,tracking,0.4902319264
5615,26.68070569,402.3072645,39.48098605,23.10889683,,0.649575236,11.10732701,0.9257851995,28.57847027,30.09190135,1.175021101,999.4029879,D4,E01,tracking,0.5420400103
5616,20.37757293,473.1972078,9.6997661,2.209092765,2,0.6894341173,34.20514749,2.437855521,28.28249954,97.56676317,1.968227258,1029.543356,D4,E01,tracking,0.4676517069
5617,37.45685425,474.3215133,71.23586638,32.33784125,5,0.4997676639,4.55149774,1.13170026,43.87219881,84.78448819,8.949807007,1012.310543,D4,E00,dual-axis,0.4808902518
5618,22.0155787,507.8935306,33.30160013,26.27200424,5,0.7873483951,45.39085599,0.5543929129,30.18876381,95.37129831,5.430846062,1011.62186,C3,,fixed,0.5203947737
5619,35.86626864,618.1707731,54.38136452,14.40585697,0,0.4207112625,46.34447899,1.066588082,38.36973539,90.64307343,3.105074376,1006.080429,D4,E02,tracking,0.4654593907
5620,20.22722887,1133.748187,99.64584482,15.93011315,3,0.9030984063,16.24225074,3.330574562,27.90931309,40.38718252,9.14989401,1017.791724,D4,E01,tracking,0.9140693574
5621,51.92484999,547.4391403,65.48865659,0.9001896153,3,0.8930494173,22.38564144,1.974175974,55.34409135,72.75631888,14.02746789,1009.01445,D4,E00,fixed,0.6096611738
5622,0,665.6495376,error,30.50296917,1,0.8990952254,61.9700409,1.713396364,6.871640388,50.4041443,3.671107722,1025.451029,C3,E02,fixed,0.6551411797
5623,29.52238722,78.38082345,5.567052592,32.42570362,3,0.9533507688,13.98090342,0.9555779554,37.69408959,52.15550645,12.22943427,1030.438171,B2,,tracking,0.3841237739
5624,24.8735038,378.7750018,57.9683329,3.875625993,9,0.4870864349,29.36264112,1.161657863,30.79231428,,3.174574248,1017.795326,A1,,tracking,0.4864980092
5625,24.43918278,807.2037507,5.079419426,26.68943285,5,0.6146338017,16.24225074,2.563211983,30.51113246,13.46481113,12.11452761,1023.249818,C3,,tracking,0.6267420181
5626,28.42473071,600.5788478,0.6277217618,18.66171974,9,0.557898609,22.87217017,1.169014222,35.49937879,16.36734934,14.67774406,1004.232233,C3,E01,dual-axis,0.6099022721
5627,25.70120713,501.2738956,32.12386339,5.305879624,2,0.786074214,0,2.700369254,,38.65080507,1.086083291,1019.250883,A1,,fixed,0.1941096543
5628,27.62846162,668.5058006,5.672641931,23.50855315,8,0.953100581,0,0.605030698,27.76739204,87.72629006,3.243316982,1001.939937,C3,E02,fixed,0.655561676
5629,29.89720629,979.5410987,85.69961,27.49302169,4,0.9666102056,7.424344685,1.713396364,37.1100011,16.74954455,5.135061933,1024.590457,B2,E02,dual-axis,0.8203931887
5630,45.98777226,1.02310347,37.30448825,19.07386795,0,0.6491237293,0,0.950335147,46.62172152,,6.516549055,1006.364376,D4,E02,tracking,0.2883533055
5631,0,879.8469189,47.99212283,5.912847229,6,0.7077973453,13.82976951,0.6702346556,3.555851698,2.291194735,0.5159138514,1005.848489,B2,E02,,0.7502133985
5632,,-192.9889077,75.88323729,33.79003666,2,0.6988792573,2.495941662,0.1582164898,53.66208169,89.89537433,8.268833479,1037.840165,D4,,tracking,0.2512721805
5633,55.71757622,734.4997363,33.10433666,16.96644538,7,0.7094037237,32.85084727,2.303300699,59.76036628,56.79597986,1.494291914,1031.493604,A1,E00,fixed,0.6826261466
5634,3.98704739,497.8378435,32.26344309,33.24060367,,0.4933595817,3.148865519,1.593416565,13.53791156,85.39778159,12.07696192,1025.731688,A1,,tracking,0.4112559761
5635,25.57427677,-87.49280381,26.86107864,13.18275522,9,0.4761269511,0,0.2365115804,30.15377342,55.73752352,9.175298796,1018.220441,D4,E00,fixed,0.3271903118
5636,41.45551123,611.5344568,97.63520454,19.32900384,8,0.7209545201,0,3.784777227,48.4439937,12.81865263,6.047928164,1029.475795,A1,E00,dual-axis,0.5410939488
5637,36.02239885,787.7099373,20.95700251,18.6369576,1,0.7315104362,0,2.885207172,40.71376306,40.16432066,3.812669004,1018.038345,B2,E00,,0.6975783934
5638,45.11451425,590.971751,68.41653035,5.409008357,10,0.4056303882,16.24225074,2.701404999,,82.44305727,1.861051805,1013.274692,D4,E00,dual-axis,0.5248357621
5639,29.46331967,646.2069093,64.48212902,32.5840867,4,0.6577787022,11.61939023,2.348966079,33.87225767,0.9993241827,8.921620257,1011.145589,C3,E00,dual-axis,0.5839725679
5640,0.6064798241,397.0809719,46.14213979,22.64760407,1,0.6491774431,0,1.244521287,3.866391681,52.25084209,10.6771445,1009.174182,B2,E00,dual-axis,0.4243474571
5641,40.65555375,34.65256119,76.22211629,29.20964397,3,0.8304959025,31.63486058,1.000875523,49.6408475,81.18178455,7.643699768,1006.964521,B2,E00,fixed,0.3734484546
5642,32.62570842,672.9660056,18.03514826,1.327632426,8,0.9931414521,29.03182164,1.821571745,42.22465889,69.20487809,1.766572904,1021.024121,C3,E00,tracking,0.7707273977
5643,42.59612244,937.4384799,7.922407135,2.20045197,2,0.7592932233,7.051952969,2.9520968,47.57604606,72.52774968,12.66732012,1000.600956,C3,E01,,0.7270229191
5644,6.592120022,501.2738956,63.89521169,14.03164606,4,0.9094327796,0,3.186855239,7.040975119,32.19560273,0.4011238293,1010.464926,D4,E02,,0.6890029491
5645,10.40812385,3.0310426,26.09256344,33.80768545,8,0.8910556261,9.512141849,0.09811507108,17.02842872,52.83090522,13.243427,994.4722393,A1,E01,dual-axis,0
5646,25.19747508,121.2763982,87.44147179,30.329517,4,0.5439705608,5.933046064,0.0168632481,,85.6774581,5.108447717,1015.555059,B2,E00,,0.3366817174
5647,40.99712769,288.5080646,57.07726612,28.49040066,6,0.487014201,25.21326067,0.8614030349,45.28414496,88.17738509,12.69103403,1014.710019,B2,,tracking,0.3654500412
5648,44.33906985,101.7561372,18.43852789,26.74323302,9,0.5930118236,0,0.03994736737,47.40314693,51.93018629,11.10014286,1027.039643,C3,,fixed,0.3555146733
5649,,511.0474799,28.48261428,22.11853783,1,0.5134339895,9.643437727,1.532103248,25.04905854,11.50489535,4.885608205,1012.408713,C3,E00,tracking,0.4604707384
5650,,598.3539513,59.70903067,24.15055336,3,0.7555527741,16.24225074,2.096766742,23.16639976,90.19169682,14.96186614,1006.916304,D4,E01,fixed,0.5201659681
5651,59.46353238,142.4366792,93.1798567,13.66259173,8,0.9883108816,0,1.950073143,65,57.23984612,6.305938902,1019.703917,D4,E00,dual-axis,0.3606530819
5652,18.36664843,694.2821148,38.18262663,30.89683,2,0.7945965994,15.18539124,2.065362858,24.56125311,65.19107153,1.4646493,1005.02418,D4,E01,dual-axis,0.5763855236
5653,33.10417099,650.275986,5.969693541,11.9637609,3,0.8081578039,18.97519574,1.195368257,35.63498319,97.27252596,9.494202382,1015.036816,D4,E00,,0.5751752124
5654,19.57787803,362.9602188,68.97153202,13.47300244,2,0.666760177,4.398848182,2.000420514,22.16732507,3.960878219,2.618972852,987.0441993,B2,E02,fixed,0.5452490674
5655,30.69711311,501.2738956,55.63814062,5.837738372,7,0.9882268198,0,1.653516236,30.33578633,50.59352101,1.282953034,1023.42256,A1,,,0.5964964884
5656,14.60400231,12.54970609,75.41425348,1.44699076,1,0.424419183,25.69322662,1.219640217,21.09081345,92.54190518,12.24453601,1015.4291,A1,E02,fixed,0.4061516391
5657,14.9459702,416.9344609,50.15280952,7.688578241,5,0.5099794742,0,1.583502934,17.80294793,9.63906573,6.856633001,1027.403672,D4,E00,fixed,0.567900597
5658,20.55060441,501.8462435,39.8669766,3.720955701,2,0.5804291118,1.678118357,1.095602632,25.03964415,92.1115379,8.560045554,1034.305202,C3,E00,tracking,0.5295940334
5659,18.45739246,542.1868988,43.01881049,18.53797061,6,0.5150737161,9.40316782,2.586179357,27.00531,,6.059524426,1019.106131,D4,E01,,0.4924770359
5660,21.35059974,594.719228,81.18883567,10.79378541,,0.5038322287,42.24475766,2.217994761,30.37449306,72.18886215,5.802603801,1010.23249,A1,E02,tracking,0.5053033487
5661,31.31021712,561.0604358,38.98342875,13.97616963,4,0.9635919421,5.656430084,0.5483388042,,87.33427195,6.842976442,1009.387484,C3,E02,,0
5662,47.6845416,433.9140757,46.40485148,16.26922313,4,0.4399783184,27.16840583,2.345550788,,20.81888696,12.99738875,1012.541096,A1,E00,,0.3766121148
5663,17.9139395,571.5487356,25.03843009,11.02227429,2,0.7004838037,11.10422507,3.952741441,22.161901,42.02472547,9.416554575,1016.035545,D4,E00,tracking,0.5932737102
5664,,750.5079983,1.419240124,6.16830989,3,0.6791703436,51.28591548,3.594519948,14.93907678,63.54188517,8.856780268,1041.101287,D4,E00,fixed,0.7517913716
5665,25.11411121,476.1254817,21.1652211,3.789791848,3,0.9357527531,43.05612834,4.046072559,29.1357256,77.93959915,12.36052527,1026.948544,B2,E02,dual-axis,0.6437902058
5666,,579.3987227,80.71318073,31.03849311,2,0.8284146506,12.97992121,1.713396364,17.99920247,62.15708615,14.82680777,1007.321425,C3,E00,fixed,0.5246912299
5667,,453.4572343,91.53659123,12.01805683,2,0.6874124633,17.36826238,0.9948496304,10.44367349,97.89550317,12.05697309,1032.287713,A1,E00,dual-axis,0.5205241647
5668,37.77119235,338.3102709,74.16466678,13.94119317,1,0.6223758939,25.29858573,1.114772862,39.87214374,18.26808834,13.10036407,1009.869248,C3,E01,tracking,0.4605740545
5669,25.96607606,630.7199167,43.72321333,29.41867295,1,0.8963871901,38.07897984,0.8496093044,31.33204556,56.10682461,0.2001227381,1007.513764,C3,,,0.5461467663
5670,27.14192136,361.193514,68.00104605,12.6626034,2,0.6754155165,23.64817618,1.023428036,31.30559945,61.00587384,10.00476072,1011.615068,C3,,fixed,0.5079024815
5671,1.874029367,596.5367252,12.38228066,26.61517574,1,0.9393761065,35.33643594,2.765285837,10.23059662,72.88211818,2.359397542,993.4374436,B2,E02,dual-axis,0.5921451196
5672,17.98285319,507.0638429,9.202840726,7.530921769,2,0.5299537044,1.602735944,1.289504074,24.34982817,72.41365072,14.92390879,1024.692323,D4,E00,,0.5468393811
5673,8.009478781,424.0163309,18.76665722,2.531895659,5,0.8944804064,0,2.383659485,14.69530759,52.90964242,11.16182507,1012.272763,C3,E00,tracking,0.6037893568
5674,24.75436123,417.964292,60.40164439,27.36736589,,0.6410720082,29.51636232,0.1229199223,29.20673686,85.77193087,10.90938226,1011.816188,A1,E01,,0.424323955
5675,26.61189903,372.9697519,42.0347866,20.07203739,2,0.9192399927,16.24225074,0.05718896299,32.62413115,98.38012045,14.41710483,1020.119519,B2,E02,fixed,0.5298844903
5676,26.60319139,88.54970698,18.29658823,5.159802404,7,0.9850179208,44.01079569,1.667258679,34.29631569,89.66222507,0.2371945056,1021.893291,C3,E01,fixed,0.4728548271
5677,16.99664866,595.7237738,54.56584721,16.62731406,3,0.8708257904,34.87074605,2.984059157,21.12551159,77.92267296,3.593151393,1018.560177,B2,E01,fixed,0.6000974511
5678,14.76435184,557.8867063,91.15868577,27.51662459,5,0.5369442896,24.38311926,0.7222423362,18.06230122,,5.359337069,1026.003026,B2,E02,fixed,0.4414872315
5679,22.68140343,712.4175631,55.12904963,,4,0.656538874,12.04442469,1.391517838,25.81999455,13.68526701,6.948531327,998.2072181,D4,,fixed,0.5728977239
5680,29.28414899,367.1357744,51.75659327,12.93378984,5,0.6988792573,17.89248328,0.5435494151,34.54970359,,1.079785996,1012.923196,C3,E00,,0.5436048012
5681,18.04942442,973.8459064,35.49946074,14.53658701,3,0.6336676351,27.23838972,0.891031435,18.42490632,95.82035979,13.11439501,1003.114092,B2,E01,tracking,0
5682,13.75112245,405.066013,1.236161613,27.69807068,2,0.4691326715,14.49171122,0.4625716748,20.15429932,79.21148091,5.076404687,1008.83058,C3,E01,fixed,0.4491971761
5683,14.26344736,281.2225895,24.59009515,1.780535006,9,0.6190409061,0,0.438525537,17.43162697,45.46679524,9.801350363,1023.860551,C3,E01,fixed,0.4912099291
5684,17.09884839,251.57877,33.01629474,20.32500504,,0.6610733188,3.274822584,0.4837669151,20.44985352,,10.42053927,1000.588894,B2,,tracking,0.459818433
5685,19.56820703,66.51939919,45.43620004,18.1371038,,0.5844902636,1.607655806,0.1258965074,16.21587505,31.26611989,1.613496518,1009.731561,B2,E01,fixed,0.3451324831
5686,11.82182397,883.1569731,92.22055181,6.074901338,4,0.7154122223,21.89999533,2.047411298,14.89006116,69.90122899,8.330209913,1009.993983,C3,E01,,0.6615678789
5687,19.65386736,842.7668477,30.0574285,16.57911339,11,0.5901967523,16.32684752,1.336378347,29.48245406,75.18734124,2.012261305,1003.290065,C3,E02,tracking,0.6542082315
5688,39.83361083,650.1862907,31.30402721,34.61507731,4,0.7067902902,31.92868485,1.516870821,49.89359525,28.26885053,1.240449273,1008.471928,C3,E02,dual-axis,0.6196562561
5689,21.46592508,275.9777981,32.0995071,27.94623782,3,0.8039899085,6.882341471,1.713396364,28.08560145,31.1425917,3.365648501,1007.517455,A1,E00,fixed,0.4743879433
5690,10.13380338,952.8169204,21.41786179,17.40841002,,0.5738025424,0,3.007436249,19.61262315,36.36629288,3.229311132,1003.484231,A1,E02,fixed,0.7047273883
5691,0,412.0702096,43.27043777,26.70545355,7,0.5593787213,0,0.2095516266,1.29439267,52.4450983,4.037438753,996.2857175,D4,,fixed,0.5440753603
5692,47.03664061,432.7435422,74.76365201,12.13826644,4,0.8494505728,16.24225074,2.022774446,57.29999443,79.1395915,6.763068462,1016.159141,A1,,tracking,0.5031275095
5693,38.67183885,859.3147701,73.49633445,4.636860463,8,0.6988792573,20.09137947,1.713396364,49.20073627,7.376894674,5.037209023,1005.885502,A1,,fixed,0.756444231
5694,28.41525588,664.7276461,0.3964889909,12.25945578,4,0.6988792573,41.08630815,3.192100813,,90.92113241,10.03304045,1011.128568,C3,,dual-axis,0.532354819
5695,38.95243875,1050.275785,76.84751356,5.84088944,6,0.8642565659,7.480738141,4.425050732,41.42979782,44.8884568,1.479816045,990.0330378,A1,E01,,0.771440009
5696,31.33114868,562.1805651,39.30817656,,6,0.6049640801,45.29441504,1.525186534,33.48362988,92.41649222,4.364252755,1017.332556,A1,E01,fixed,0.5275572196
5697,24.09195786,400.7423001,1.951085558,34.18075116,3,0.5269189747,34.93101887,1.410387785,24.62012238,80.26556027,7.274819209,1008.151861,D4,,,0.3913437077
5698,,347.0487791,99.09590839,27.59595258,3,0.5428044998,27.45277998,0.03706109472,16.02689676,33.88314642,2.821146546,997.4232683,C3,E00,tracking,0.381693675
5699,,38.2509557,87.38000599,24.35927176,3,0.6988792573,0,0.2915355256,53.32249565,20.17213798,7.121599575,1013.672234,A1,,tracking,0.3709918632
5700,19.75550729,430.3510568,35.76001357,13.01918406,5,0.6340298021,0,3.087665176,19.55333537,95.24884975,13.65604875,1023.034319,B2,,fixed,0.5369311563
5701,20.41131834,786.1483347,68.20522418,5.470841926,2,0.6535733168,16.24225074,3.128994779,24.7259292,9.442388207,9.173253744,1012.414079,A1,,tracking,0.607824297
5702,25.44948141,649.7085432,63.77601069,23.80130225,2,0.4956787193,16.24225074,3.24752853,32.42288358,55.01504823,2.592809185,996.7899227,B2,E00,dual-axis,0.4951413363
5703,25.65545624,505.0770016,98.54349425,4.405407699,3,0.9230239355,55.97971857,0.2261039478,30.1416045,24.23239964,14.48012523,1021.956811,C3,E01,fixed,0.5683683808
5704,31.89648417,251.266389,18.15722708,18.61600406,6,0.6731244557,11.07983999,0.5277030314,37.15122256,77.35101505,1.394486238,1020.947611,B2,E01,fixed,0.4610695039
5705,30.51505072,556.7182545,21.3125223,29.57850441,4,0.7530562882,0.3070998229,3.936208706,32.72580435,23.18513423,13.26877311,1019.093015,B2,,fixed,0.5248912234
5706,18.07763621,753.2034263,67.00409574,30.95531229,7,0.7018773175,27.9364694,1.470074068,23.47539997,43.31197267,4.946246228,1017.471572,A1,E00,,0.597586136
5707,25.31064012,607.6798141,7.513868769,16.31842755,3,0.7795322826,0,3.204224691,29.85470758,10.26747058,7.908977184,1040.924988,A1,E00,,0.5953804721
5708,31.51694129,541.6837924,82.09017693,1.0171076,3,0.6376324246,7.599709654,0.5091045338,37.99401485,88.57282369,12.9766199,1001.781457,D4,E00,,0.6172187962
5709,17.05611012,300.7605867,21.40763067,32.66243099,5,0.935245593,0,1.098721729,22.84059642,,1.165331256,1012.53066,B2,E00,tracking,0
5710,42.3598583,716.7954535,76.70353427,18.95412135,5,0.6988792573,0,2.697228611,49.79244341,69.16099102,0.2510216569,1008.02555,B2,E00,dual-axis,0
5711,24.75697682,501.2738956,15.35857514,23.39620171,3,0.9287904557,14.93971799,0.9034562092,28.89224367,81.57019199,0.8533496156,1011.68769,C3,,dual-axis,0.2023946012
5712,44.18170963,595.7114272,74.03036876,33.92263924,,0.8054137395,40.34035234,0.3677301196,48.84233471,62.58882364,11.91427655,1002.127102,C3,E00,,0.5833561886
5713,8.294373039,1142.580495,8.029604272,3.886680374,5,0.7446665083,16.24225074,3.589646432,9.852561384,85.64849509,14.13905231,1008.540411,A1,,tracking,0.8256204369
5714,32.85554685,122.9066532,10.41016113,28.43734682,3,0.7703053343,10.53024305,0.9317854517,35.42223697,20.24557892,11.78930863,1023.73294,B2,E01,fixed,0.4262137409
5715,14.31556403,439.6576363,4.851288062,32.66823794,2,0.9119666152,12.73658146,1.031256913,24.07891479,,0.6806242973,1011.566863,B2,E01,fixed,0.4917823035
5716,,498.0222525,65.95681106,4.506124581,4,0.6988792573,0,1.713396364,24.18300726,27.70207929,8.552629748,1013.651783,A1,E00,fixed,0.6173576406
5717,35.85821343,384.3542965,16.55308318,34.61541821,3,0.5101088012,11.76819626,1.713396364,41.96255127,43.63298419,14.00173011,1017.586491,B2,E02,,0.361652305
5718,22.25827288,759.0935606,36.34717084,34.35681362,3,0.6236521123,30.07967589,2.524982773,26.20674153,17.52985784,9.393461333,1015.768485,C3,E01,tracking,0.4664372089
5719,56.1689421,618.1127536,88.87741427,7.846556061,4,0.6988792573,16.24225074,2.865881628,60.61727523,62.78111225,10.83427505,1015.379536,D4,E01,fixed,0.5874772136
5720,31.21633463,538.0750931,31.72632075,20.60813539,1,0.7381386001,22.38617244,1.331819052,34.19251609,37.85401708,4.975658492,1004.141986,B2,E00,,0.5176010186
5721,,699.3181403,16.44755362,15.13291905,2,0.893034093,44.1820613,2.557200394,21.01378521,44.57154516,6.99171025,1009.820564,C3,,,0.7544416678
5722,31.23760811,504.1876773,66.96575236,27.08203205,5,0.4426823664,0,0.7542810607,33.4099891,1.192421321,8.048295954,1004.746612,C3,E01,tracking,0.4692112284
5723,22.15360021,501.2738956,15.88801479,33.91510102,3,0.6495772307,6.11266259,2.988002959,25.70776374,9.575387747,1.467382522,1035.48094,B2,E00,dual-axis,0.6987945635
5724,34.98461407,537.8367334,72.89697912,34.69233593,4,0.9787271145,39.18675277,2.582011381,40.89426047,63.96479034,8.277586293,1012.567204,D4,E02,fixed,0.5091079522
5725,,548.8205246,44.52401952,19.60029286,1,0.9323923017,0,2.135681632,27.50007062,50.5755877,8.448123521,1004.126449,C3,E02,dual-axis,0.545551102
5726,29.88011851,72.38298761,93.42804594,25.59925672,3,0.5739919836,0,0.4211320725,35.40573779,79.08189503,12.72386417,1007.935238,D4,,fixed,0.363102951
5727,27.38118932,364.1374182,23.22145604,,5,0.5118013189,11.22805731,3.980975533,29.77634571,2.393814757,1.213887576,996.6059698,C3,E01,,0.4319085115
5728,25.94114597,501.2738956,48.65177626,0.07506759764,3,0.4629625776,28.38971146,2.646977736,25.34154221,12.69669246,1.27104643,1004.463451,A1,E00,tracking,0.5653286282
5729,37.50157911,166.1357874,85.12702784,4.940995836,6,0.527327855,0,2.696116363,39.73295851,55.6159227,3.805274368,1001.387194,D4,E01,tracking,0.4430187949
5730,,-39.38929358,64.89482953,15.67335281,5,0.7094408028,0,0.6307419347,12.59006633,59.77527948,1.285159968,1008.045576,A1,E01,fixed,0.3311922098
5731,26.17012659,508.0788678,20.48593279,27.29753652,3,0.473713457,22.19130972,2.992935926,28.6710798,40.16221816,6.964496632,1008.561619,C3,E01,,0.4183689231
5732,16.5859101,842.6861269,7.073110029,12.14328094,2,0.6175838895,0,2.38732526,23.30220202,98.1011774,9.434624155,1014.646285,C3,E01,,0.6346056817
5733,8.816189036,510.5953072,56.1051806,14.09648119,4,0.5053533742,20.75028877,0.7396074959,,,3.577141397,1018.836641,D4,E02,dual-axis,0.508492087
5734,14.94631001,415.9688493,56.88808293,32.07177645,2,0.5649510788,0,1.692367695,19.02248457,37.28877992,8.626904407,1015.280903,B2,E01,dual-axis,0.4277211247
5735,17.56295306,35.37801556,21.4672616,0.5416494493,2,0.6574245274,5.253808059,0.2054830521,17.47540152,24.42857328,8.612581047,1019.509226,B2,,fixed,0.4815475171
5736,22.17595222,613.0635307,79.08092329,8.397612779,5,0.9572954593,44.43107937,2.334590123,23.65343244,35.97848246,9.968005259,1003.064593,D4,E00,dual-axis,0.6846639753
5737,29.0479522,665.3187772,23.62994154,34.78049419,5,0.5395624739,16.72835847,3.29351506,35.41660453,58.0264382,3.464227579,1008.324695,B2,E00,tracking,0.5144835296
5738,31.50751916,54.56687522,97.20591498,7.538366423,6,0.5360866648,0,0.4984486392,35.6255118,4.616885426,3.241635402,1011.418228,A1,,fixed,0.4041436827
5739,20.09118093,783.6331122,71.15645578,26.16967645,6,0.8783265107,13.72019672,1.97539689,28.47205051,27.19813689,11.71504219,992.1849742,A1,E01,dual-axis,0.6280396824
5740,44.01547966,501.2738956,60.57029006,3.019644527,2,0.9411773964,0,2.54848625,,86.54853739,7.158309314,1030.943365,C3,E01,fixed,0.7546827836
5741,20.54403971,783.0789856,65.50764715,2.701082029,6,0.4208332876,37.27751283,2.480500647,29.3296532,89.62862084,1.900811265,1009.544862,C3,E02,dual-axis,0.6561610974
5742,1.642520876,645.881273,0.6533422146,12.08612391,7,0.8447937701,18.16160996,4.703015432,4.185335572,1.170078157,5.87894377,1000.252391,B2,E01,tracking,0.6110270615
5743,20.86490362,663.4206772,36.08410097,19.87415986,1,0.6974278001,0,2.920521809,25.4640179,47.4807494,3.169047049,1023.760805,B2,,fixed,0.5515248341
5744,25.56592411,630.1802247,86.67973427,23.13090356,3,0.6745021687,6.240840925,1.601522529,27.80530124,34.08621303,5.908877134,1001.086352,C3,E02,fixed,0.507862881
5745,0,717.1180804,92.16175673,9.583364551,4,0.7149285964,1.537382694,1.606873776,3.268586886,47.84008447,4.665867521,1003.482113,D4,E02,dual-axis,0.6023818611
5746,39.48803098,45.31055772,19.13379043,14.01227754,5,0.9611941527,0,0.8635415389,44.86932985,89.26377678,13.04218112,1001.980881,B2,,dual-axis,0.4299374109
5747,23.81108001,124.7351416,89.84039549,33.3576758,2,0.7957366165,0,0.9248662432,30.0094553,76.99629052,13.75870682,1021.944201,A1,,,0.3320991429
5748,11.17124996,315.998025,37.31728212,4.672842687,4,0.5973970051,5.965927904,0.1817878921,18.50603823,69.36390966,3.202129803,1015.047023,B2,E01,dual-axis,0.5244444229
5749,13.47844592,467.5449571,69.59180781,0.001338315138,7,0.4569105346,18.14315579,3.445434477,23.82893242,28.44073072,2.147310118,998.0187461,D4,E00,fixed,0.5434809566
5750,34.14069999,597.0342308,87.52997819,16.04961779,2,0.4171648816,0,0.5695346275,39.14979822,92.79703186,13.93972768,1012.274717,A1,,dual-axis,0.4147555465
5751,35.60705414,581.1704133,22.23102927,33.72531424,2,0.7323228442,4.419224349,0.8978633639,47.11845315,57.46192938,4.610231325,1020.756348,D4,E00,tracking,0.5193993032
5752,17.2148084,779.2764529,13.59877879,30.20923262,8,0.8261274115,16.24225074,2.515324641,23.54662942,90.20984732,12.54303368,1017.884267,B2,,dual-axis,0.6175632598
5753,8.736500587,787.1238246,47.27228832,9.219438728,,0.5132711707,19.38259269,3.757017429,15.16740631,67.89927942,2.62247687,1006.224605,C3,E00,dual-axis,0.5947429704
5754,26.57056649,281.9037229,62.28896791,5.160641106,,0.9763183792,0,1.374039658,33.11442597,25.18427253,8.751757418,1012.47572,D4,E02,,0.6110324969
5755,,559.6440275,56.78542994,,7,0.5265624686,5.171984981,3.221505204,34.93508417,60.28802454,3.65185894,1006.07229,B2,E00,dual-axis,0.5429159898
5756,31.78323195,288.0421131,67.9837338,34.49650483,5,0.7010472611,37.46159609,0.6589541466,32.42155928,22.41541679,12.28459597,1024.769417,A1,,tracking,0.4472481018
5757,18.24247172,452.9382404,91.87161076,26.45935288,5,0.6084571577,11.19789241,1.245147728,23.15099749,44.80415399,14.23243238,1010.158848,A1,E01,,0.5208785917
5758,23.53481371,580.4478423,11.46209574,28.86749988,10,0.9082930347,33.23673773,2.162054314,31.6852711,31.41520979,1.594180295,1020.650381,B2,,tracking,0.5868013976
5759,25.24171342,501.2738956,96.3551612,11.94447143,6,0.808454236,5.411565533,0.4159854884,33.45187078,91.57110249,7.05640188,1020.170112,B2,E02,,0.2321103736
5760,36.60174163,1102.81101,16.07807726,10.72185958,4,0.7439491292,13.42571696,1.865823204,42.40944964,,4.08613072,1023.169239,B2,E02,,0.7248013267
5761,40.9516434,641.6021693,93.2634852,0.5468258377,3,0.9190514288,3.048163648,1.052826872,41.11625428,72.17702362,12.21824793,1015.430619,C3,E02,,0.7026997501
5762,44.20828596,351.0741811,75.85653114,18.7182869,5,0.6358973458,10.05178947,2.205990851,47.63640758,35.06169744,11.87667596,1006.172056,C3,E00,dual-axis,0.4715660393
5763,40.62976619,981.8424388,81.13473422,16.7715785,4,0.803514462,10.52777702,2.683997808,47.54925442,38.69680468,11.4929202,1008.448108,D4,E02,,0.7557843273
5764,46.76153409,413.1422074,87.45511252,7.483421346,5,0.6699519514,24.4908883,3.138649059,50.23992283,9.086298159,10.26318399,1030.637171,B2,,,0.4570823393
5765,37.15793288,533.1298465,11.27587532,4.082439347,3,0.9058966859,54.67331597,2.994773865,43.33771521,39.73140634,3.857221703,999.1834649,B2,,fixed,0.6581339814
5766,17.92776542,378.2210474,66.38729661,,6,0.7019653956,0,2.443189036,21.87581699,4.432585731,4.568643121,1018.829033,C3,E02,,0.5064926883
5767,43.40210301,912.9979594,34.60157639,16.66865668,6,0.9070307686,12.20955332,1.682190989,50.96381229,61.77330386,14.40136471,1017.02449,D4,E01,fixed,0.838388017
